YEAR,PROJECT,SPECIES,DATE,WT_MALE,WT_FEMALE,WT_E1,VOL_E1
1998-99,COPA,CHPE,11/20/1998,4100,3100,91,83.566592
1998-99,COPA,CHPE,11/20/1998,3750,3550,98,91.71203328
1998-99,COPA,CHPE,11/20/1998,4400,3350,112,102.8761344
1998-99,COPA,CHPE,11/20/1998,3600,3550,107,98.77436006
1998-99,COPA,CHPE,11/20/1998,3950,3650,119,108.585129
1998-99,COPA,CHPE,11/20/1998,4200,3650,109,99.11726899
1998-99,COPA,CHPE,11/20/1998,3900,3500,99,89.91916646
1998-99,COPA,CHPE,11/20/1998,4050,3700,95,87.6538921
1998-99,COPA,CHPE,11/20/1998,4800,3750,104,94.44642406
1998-99,COPA,CHPE,11/20/1998,3600,3250,99,91.36948224
1998-99,COPA,CHPE,11/20/1998,3800,3700,101,94.06098637
1998-99,COPA,CHPE,11/20/1998,3700,3200,97,87.38843443
1998-99,COPA,CHPE,11/20/1998,3750,3100,84,75.78815181
1998-99,COPA,CHPE,11/20/1998,3900,3600,117,106.5026744
1998-99,COPA,CHPE,11/20/1998,4200,3500,102,94.0040192
1998-99,COPA,CHPE,11/20/1998,4100,3450,106,97.45389056
1998-99,COPA,CHPE,11/20/1998,3900,3700,140,130.3746668
1998-99,COPA,CHPE,11/20/1998,4000,3500,115,106.2051809
1998-99,COPA,CHPE,11/20/1998,3900,3600,106,98.26745549
1998-99,COPA,CHPE,11/20/1998,3800,3400,110,104.14656
1998-99,COPA,CHPE,11/20/1998,3800,3300,101,92.29248
1998-99,COPA,CHPE,11/20/1998,3800,3600,106,99.66032384
1998-99,COPA,CHPE,11/20/1998,3800,3550,94,89.95345408
1998-99,COPA,CHPE,11/20/1998,4200,3750,110,101.4320655
1998-99,COPA,CHPE,11/20/1998,3700,3350,104,96.36401152
1999-00,COPA,CHPE,11/22/1999,4000,3100,92,83.67853363
1999-00,COPA,CHPE,11/22/1999,3900,3550,100,87.83692646
1999-00,COPA,CHPE,11/22/1999,4100,3650,106,93.74359808
1999-00,COPA,CHPE,11/22/1999,3950,3450,103,117.0253312
1999-00,COPA,CHPE,11/22/1999,4750,3000,98,81.78770739
1999-00,COPA,CHPE,11/22/1999,4050,3350,93,82.82385971
1999-00,COPA,CHPE,11/23/1999,4100,4000,96,86.23521792
1999-00,COPA,CHPE,11/23/1999,3950,3450,104,102.1999104
1999-00,COPA,CHPE,11/23/1999,3950,3700,110,100.9622016
1999-00,COPA,CHPE,11/23/1999,4200,3650,120,110.0029542
1999-00,COPA,CHPE,11/23/1999,4450,3050,100,87.11281869
1999-00,COPA,CHPE,11/23/1999,3800,3750,109,100.9153475
1999-00,COPA,CHPE,11/23/1999,4300,3300,110,102.8848845
1999-00,COPA,CHPE,11/23/1999,3800,3550,99,87.91261184
1999-00,COPA,CHPE,11/23/1999,3850,3800,117,105.5513605
1999-00,COPA,CHPE,11/23/1999,3650,3400,90,80.5406976
1999-00,COPA,CHPE,11/23/1999,3700,3450,100,92.01024
1999-00,COPA,CHPE,11/23/1999,3400,3550,100,87.85047398
1999-00,COPA,CHPE,11/23/1999,3850,3200,115,103.6136448
1999-00,COPA,CHPE,11/23/1999,3650,3400,106,98.68489011
1999-00,COPA,CHPE,11/23/1999,3750,3550,84,73.20036147
1999-00,COPA,CHPE,11/23/1999,3800,3700,98,89.38900685
1999-00,COPA,CHPE,11/23/1999,4850,3100,98,95.76088371
1999-00,COPA,CHPE,11/23/1999,4150,3350,88,86.33798451
1999-00,COPA,CHPE,11/23/1999,4250,3600,95,86.144
1999-00,COPA,CHPE,11/23/1999,3950,3800,90,84.48
1999-00,COPA,CHPE,11/23/1999,3850,3350,89,89.9587584
1999-00,COPA,CHPE,11/23/1999,4150,3200,118,100.67456
1999-00,COPA,CHPE,11/23/1999,3750,3200,90,84.23241472
1999-00,COPA,CHPE,11/23/1999,4100,3650,104,95.49456179
1999-00,COPA,CHPE,11/23/1999,4050,3500,112,95.28026368
1999-00,COPA,CHPE,11/23/1999,4350,3600,110,91.84721101
1999-00,COPA,CHPE,11/23/1999,3550,3050,92,84.05819443
1999-00,COPA,CHPE,11/23/1999,3950,3600,102,101.6970117
1999-00,COPA,CHPE,11/23/1999,3100,3250,100,89.296896
1999-00,COPA,CHPE,11/23/1999,4250,3350,118,105.1199078
1999-00,COPA,CHPE,11/23/1999,3900,3750,108,95.56302234
1999-00,COPA,CHPE,11/23/1999,3350,3350,108,93.41968384
1999-00,COPA,CHPE,11/23/1999,3800,3150,94,82.44764467
1999-00,COPA,CHPE,11/23/1999,3750,3200,95,87.13148314
1999-00,COPA,CHPE,11/23/1999,4050,3350,100,86.57174528
1999-00,COPA,CHPE,11/23/1999,3800,3350,100,85.69782323
1999-00,COPA,CHPE,11/23/1999,3950,3200,108,97.81854208
1999-00,COPA,CHPE,11/23/1999,5050,4000,116,106.5524408
1999-00,COPA,CHPE,11/23/1999,3852,3300,122,106.0913971
1999-00,COPA,CHPE,11/23/1999,4050,3900,112,107.0976614
1999-00,COPA,CHPE,11/23/1999,3900,3700,105,95.70844774
1999-00,COPA,CHPE,11/23/1999,4350,3650,94,88.06179021
1999-00,COPA,CHPE,11/23/1999,3400,3500,102,92.29087283
1999-00,COPA,CHPE,11/23/1999,3900,3500,100,94.8934656
2000-01,COPA,CHPE,11/17/2000,4150,4050,130,116.9371791
2000-01,COPA,CHPE,11/17/2000,4150,3650,99,117.982208
2000-01,COPA,CHPE,11/17/2000,4100,3300,100,91.23830989
2000-01,COPA,CHPE,11/17/2000,3800,3500,111,100.7189176
2000-01,COPA,CHPE,11/17/2000,3950,3300,114,103.8252329
2000-01,COPA,CHPE,11/17/2000,4000,3650,106,95.87754598
2000-01,COPA,CHPE,11/17/2000,3750,3700,91,81.96485939
2000-01,COPA,CHPE,11/17/2000,4300,3300,108,97.48964966
2000-01,COPA,CHPE,11/17/2000,4050,3300,109,97.30135757
2000-01,COPA,CHPE,11/17/2000,3900,3750,106,94.04996813
2000-01,COPA,CHPE,11/17/2000,4250,3450,107,93.89144678
2000-01,COPA,CHPE,11/17/2000,3450,3100,100,91.83562752
2000-01,COPA,CHPE,11/17/2000,4050,3850,107,95.34858854
2000-01,COPA,CHPE,11/17/2000,4050,3700,105,92.57472
2000-01,COPA,CHPE,11/17/2000,4250,4100,104,93.34705357
2000-01,COPA,CHPE,11/17/2000,4150,4100,102,89.91863142
2000-01,COPA,CHPE,11/17/2000,3650,3500,113,99.55199386
2000-01,COPA,CHPE,11/17/2000,4350,3650,119,107.1500452
2000-01,COPA,CHPE,11/17/2000,3850,3550,102,90.89147597
2000-01,COPA,CHPE,11/17/2000,4200,3850,102,92.6774231
2000-01,COPA,CHPE,11/17/2000,4100,3700,107,96.14480845
2000-01,COPA,CHPE,11/17/2000,4200,3150,111,101.4250844
2000-01,COPA,CHPE,11/17/2000,3650,3350,106,94.75288269
2000-01,COPA,CHPE,11/17/2000,3700,3000,97,89.0816512
2000-01,COPA,CHPE,11/17/2000,4100,3350,110,99.1346688
2000-01,COPA,CHPE,11/17/2000,4200,3600,111,98.31072973
2000-01,COPA,CHPE,11/17/2000,3750,3250,93,84.2973696
2000-01,COPA,CHPE,11/17/2000,4550,3050,102,93.46989414
2000-01,COPA,CHPE,11/17/2000,4250,3550,120,107.0325458
2000-01,COPA,CHPE,11/17/2000,4300,3250,110,102.2547763
2000-01,COPA,CHPE,11/17/2000,3350,3250,90,80.67637094
2000-01,COPA,CHPE,11/17/2000,3500,3000,92,82.71806259
2000-01,COPA,CHPE,11/17/2000,3800,3300,105,94.72399718
2000-01,COPA,CHPE,11/17/2000,3850,3600,103,92.47601459
2000-01,COPA,CHPE,11/17/2000,3600,3300,110,100.9210184
2000-01,COPA,CHPE,11/17/2000,4200,4100,113,100.4783616
2000-01,COPA,CHPE,11/17/2000,3650,3300,126,111.8251008
2000-01,COPA,CHPE,11/17/2000,4100,4000,128,115.1207148
2000-01,COPA,CHPE,11/17/2000,4150,3550,107,98.45293414
2000-01,COPA,CHPE,11/17/2000,3700,3350,99,88.77278413
2000-01,COPA,CHPE,11/17/2000,3400,3250,100,88.33655398
2000-01,COPA,CHPE,11/17/2000,4150,3600,85,76.24687821
2000-01,COPA,CHPE,11/17/2000,4050,3550,120,108.72576
2000-01,COPA,CHPE,11/17/2000,4050,3400,114,104.2452316
2000-01,COPA,CHPE,11/17/2000,4150,3700,105,92.32062874
2000-01,COPA,CHPE,11/17/2000,3750,3400,81,72.3043287
2000-01,COPA,CHPE,11/17/2000,4000,3900,104,94.27731354
2000-01,COPA,CHPE,11/17/2000,3750,3600,97,86.7731328
2000-01,COPA,CHPE,11/17/2000,3700,3250,119,107.5656448
2000-01,COPA,CHPE,11/17/2000,4050,3800,105,95.17463142
2001-02,COPA,CHPE,11/19/2001,4300,3450,110,103.1080704
2001-02,COPA,CHPE,11/19/2001,3900,3650,100,91.86432051
2001-02,COPA,CHPE,11/19/2001,4000,3350,91,84.02896691
2001-02,COPA,CHPE,11/19/2001,4000,3300,90,84.49549875
2001-02,COPA,CHPE,11/19/2001,4350,3750,100,94.69152
2001-02,COPA,CHPE,11/19/2001,4100,3800,103,98.16907162
2001-02,COPA,CHPE,11/19/2001,4700,3650,113,104.0979087
2001-02,COPA,CHPE,11/19/2001,4400,3150,88,78.38462976
2001-02,COPA,CHPE,11/19/2001,4400,3600,103,99.87787981
2001-02,COPA,CHPE,11/19/2001,3850,3200,100,91.47278131
2001-02,COPA,CHPE,11/19/2001,3800,3300,109,99.82804378
2001-02,COPA,CHPE,11/19/2001,3850,3300,116,104.3295109
2001-02,COPA,CHPE,11/19/2001,4000,3600,100,92.40159744
2001-02,COPA,CHPE,11/19/2001,3800,3600,79,68.6521856
2001-02,COPA,CHPE,11/19/2001,3950,3600,97,89.27711232
2001-02,COPA,CHPE,11/19/2001,3800,3600,99,88.46550221
2001-02,COPA,CHPE,11/19/2001,3550,3050,98,90.20164096
2001-02,COPA,CHPE,11/19/2001,4100,3100,100,93.87623629
2001-02,COPA,CHPE,11/19/2001,3900,3450,119,109.0499052
2001-02,COPA,CHPE,11/19/2001,4300,3400,106,99.11832371
2001-02,COPA,CHPE,11/19/2001,3300,3050,94,86.96909261
2001-02,COPA,CHPE,11/19/2001,3800,3100,81,110.8370964
2001-02,COPA,CHPE,11/19/2001,3900,3650,104,93.97143501
2001-02,COPA,CHPE,11/19/2001,3450,3200,122,115.1456625
2001-02,COPA,CHPE,11/19/2001,4100,3600,105,103.4403389
2001-02,COPA,CHPE,11/19/2001,3550,3300,83,76.34504909
2001-02,COPA,CHPE,11/19/2001,4700,3700,98,94.2809088
2001-02,COPA,CHPE,11/19/2001,4450,3750,104,106.6695393
2001-02,COPA,CHPE,11/19/2001,4200,3550,110,102.3997952
2001-02,COPA,CHPE,11/19/2001,4300,3400,100,95.73418189
2001-02,COPA,CHPE,11/19/2001,4100,4150,106,96.10272
2001-02,COPA,CHPE,11/19/2001,3900,3650,97,89.42706893
2001-02,COPA,CHPE,11/19/2001,4000,3400,109,101.1138243
2001-02,COPA,CHPE,11/19/2001,3600,3550,105,100.0882621
2001-02,COPA,CHPE,11/19/2001,3800,3850,113,102.8437893
2001-02,COPA,CHPE,11/19/2001,3700,3700,109,101.6322785
2001-02,COPA,CHPE,11/19/2001,4950,4100,102,92.28125389
2001-02,COPA,CHPE,11/19/2001,3900,3950,96,87.3603072
2001-02,COPA,CHPE,11/19/2001,4050,3500,109,100.7112602
2001-02,COPA,CHPE,11/19/2001,3800,3600,102,94.8178944
2001-02,COPA,CHPE,11/19/2001,3250,3100,94,84.4930345
2001-02,COPA,CHPE,11/19/2001,3450,3150,94,85.79976858
2002-03,COPA,CHPE,11/22/2002,4000,3800,100,87.8594944
2002-03,COPA,CHPE,11/22/2002,4250,4100,104,94.62349824
2002-03,COPA,CHPE,11/22/2002,3650,3600,124,111.987479
2002-03,COPA,CHPE,11/22/2002,4000,3600,112,99.34478694
2002-03,COPA,CHPE,11/22/2002,3700,3650,106,97.3666816
2002-03,COPA,CHPE,11/22/2002,3700,3600,107,97.4457216
2002-03,COPA,CHPE,11/22/2002,4200,3400,104,91.73068544
2002-03,COPA,CHPE,11/22/2002,3900,3250,105,91.9645225
2002-03,COPA,CHPE,11/22/2002,3900,3200,95,83.90176768
2002-03,COPA,CHPE,11/22/2002,4000,3550,118,109.5922115
2002-03,COPA,CHPE,11/22/2002,3950,3700,105,94.28204134
2002-03,COPA,CHPE,11/22/2002,3700,3450,106,93.83138816
2002-03,COPA,CHPE,11/22/2002,3900,3550,104,95.256
2002-03,COPA,CHPE,11/22/2002,4800,3700,105,93.97143501
2002-03,COPA,CHPE,11/22/2002,3700,3400,93,83.94231398
2002-03,COPA,CHPE,11/22/2002,3900,3750,132,117.3882936
2002-03,COPA,CHPE,11/22/2002,3700,3350,126,115.4274796
2002-03,COPA,CHPE,11/22/2002,3800,3700,125,110.8132946
2002-03,COPA,CHPE,11/22/2002,3500,3400,99,90.7111936
2002-03,COPA,CHPE,11/22/2002,3600,3450,94,82.176
2002-03,COPA,CHPE,11/22/2002,3700,3200,89,80.7916032
2002-03,COPA,CHPE,11/22/2002,4000,3650,111,98.42767258
2002-03,COPA,CHPE,11/22/2002,3500,3400,103,93.55129446
2002-03,COPA,CHPE,11/22/2002,3750,3300,113,101.1367757
2002-03,COPA,CHPE,11/22/2002,4000,3050,105,93.83138816
2002-03,COPA,CHPE,11/22/2002,3800,3500,119,106.5395036
2002-03,COPA,CHPE,11/22/2002,3600,3500,117,104.1227264
2002-03,COPA,CHPE,11/22/2002,3450,3250,114,102.0143575
2002-03,COPA,CHPE,11/22/2002,3600,3400,112,98.33152205
2002-03,COPA,CHPE,11/22/2002,3850,3600,92,82.4535593
2002-03,COPA,CHPE,11/22/2002,3650,3500,100,90.22399078
2002-03,COPA,CHPE,11/22/2002,3600,3500,102,93.62821939
2002-03,COPA,CHPE,11/22/2002,3950,3600,95,84.096
2002-03,COPA,CHPE,11/22/2002,3750,3500,98,87.92440832
2002-03,COPA,CHPE,11/22/2002,4000,3700,97,86.84228198
2002-03,COPA,CHPE,11/22/2002,4000,3850,106,94.40928
2002-03,COPA,CHPE,11/22/2002,3950,3400,108,95.526912
2002-03,COPA,CHPE,11/22/2002,4100,3300,107,97.8130944
2002-03,COPA,CHPE,11/22/2002,3950,3700,122,107.5219497
2002-03,COPA,CHPE,11/22/2002,3900,3400,110,96.36401152
2002-03,COPA,CHPE,11/22/2002,3800,3600,94,83.10590669
2002-03,COPA,CHPE,11/22/2002,3700,3600,82,71.4180736
2002-03,COPA,CHPE,11/22/2002,3700,3600,87,77.33955789
2002-03,COPA,CHPE,11/22/2002,3800,3700,106,96.3804119
2002-03,COPA,CHPE,11/22/2002,3550,3500,95,83.96711578
2002-03,COPA,CHPE,11/22/2002,3500,3350,105,92.3750784
2002-03,COPA,CHPE,11/22/2002,3900,3350,83,80.71899546
2002-03,COPA,CHPE,11/22/2002,3500,3200,104,94.95176294
2002-03,COPA,CHPE,11/22/2002,3800,3500,120,106.0370534
2002-03,COPA,CHPE,11/22/2002,3650,3300,109,98.45293414
2003-04,COPA,CHPE,11/20/2003,3650,3450,132,120.8459428
2003-04,COPA,CHPE,11/20/2003,3700,3600,112,101.2248576
2003-04,COPA,CHPE,11/20/2003,4050,3700,122,112.44288
2003-04,COPA,CHPE,11/20/2003,4050,3150,90,99.549184
2003-04,COPA,CHPE,11/20/2003,4350,3250,105,99.20736
2003-04,COPA,CHPE,11/20/2003,3850,3350,100,89.46903859
2003-04,COPA,CHPE,11/20/2003,3750,3600,130,115.6409713
2003-04,COPA,CHPE,11/20/2003,3600,3550,96,85.888
2003-04,COPA,CHPE,11/20/2003,3600,3450,106,95.71335322
2003-04,COPA,CHPE,11/20/2003,3750,3750,114,99.9451904
2003-04,COPA,CHPE,11/20/2003,3650,3500,101,92.16388915
2003-04,COPA,CHPE,11/20/2003,4000,3450,110,97.15699354
2003-04,COPA,CHPE,11/20/2003,4000,3400,98,86.90893056
2003-04,COPA,CHPE,11/20/2003,3850,3800,108,98.00364749
2003-04,COPA,CHPE,11/20/2003,4250,3500,108,100.9990446
2003-04,COPA,CHPE,11/20/2003,4000,3300,118,106.5026744
2003-04,COPA,CHPE,11/20/2003,3600,3150,108,97.09063373
2003-04,COPA,CHPE,11/20/2003,4050,3500,106,96.6672
2003-04,COPA,CHPE,11/20/2003,3800,3500,110,98.25791386
2003-04,COPA,CHPE,11/20/2003,4050,3050,72,65.00352
2003-04,COPA,CHPE,11/20/2003,4750,3650,114,104.6259016
2003-04,COPA,CHPE,11/20/2003,3300,2750,114,106.002432
2003-04,COPA,CHPE,11/20/2003,3950,3300,102,91.49017651
2003-04,COPA,CHPE,11/20/2003,4150,3250,116,104.9573376
2003-04,COPA,CHPE,11/20/2003,3750,3600,110,98.988032
2003-04,COPA,CHPE,11/20/2003,3850,3800,94,87.83396454
2003-04,COPA,CHPE,11/20/2003,4100,3500,100,91.69081856
2003-04,COPA,CHPE,11/20/2003,4100,4000,96,87.47390362
2003-04,COPA,CHPE,11/20/2003,4100,3800,102,93.19388774
2003-04,COPA,CHPE,11/20/2003,3750,3350,108,97.06143744
2003-04,COPA,CHPE,11/20/2003,4050,3500,98,91.7926784
2003-04,COPA,CHPE,11/20/2003,3800,3400,100,92.7856343
2003-04,COPA,CHPE,11/20/2003,3900,3350,108,85.8854231
2003-04,COPA,CHPE,11/20/2003,4150,3600,88,82.798848
2003-04,COPA,CHPE,11/20/2003,3450,3200,90,80.5238784
2003-04,COPA,CHPE,11/20/2003,3750,3250,114,102.349375
2003-04,COPA,CHPE,11/20/2003,4200,3300,88,82.5050327
2003-04,COPA,CHPE,11/20/2003,4050,3250,102,95.5487744
2003-04,COPA,CHPE,11/20/2003,3500,3200,99,86.8677632
2003-04,COPA,CHPE,11/20/2003,3800,3300,101,98.03570483
2003-04,COPA,CHPE,11/20/2003,3500,3400,98,92.2042368
2003-04,COPA,CHPE,11/20/2003,3850,3800,102,95.2500224
2003-04,COPA,CHPE,11/20/2003,3550,3450,104,100.1711739
2003-04,COPA,CHPE,11/20/2003,3700,2950,99,94.48928051
2003-04,COPA,CHPE,11/20/2003,3900,2900,99,91.58520986
2003-04,COPA,CHPE,11/20/2003,3850,3450,113,107.9364649
2003-04,COPA,CHPE,11/20/2003,4050,3200,107,98.9723607
2003-04,COPA,CHPE,11/20/2003,3800,3350,111,102.1999104
2003-04,COPA,CHPE,11/20/2003,3950,3500,104,98.4875008
2004-05,COPA,CHPE,11/23/2004,3500,3250,108,98.24781926
2004-05,COPA,CHPE,11/23/2004,3900,3150,104,92.758016
2004-05,COPA,CHPE,11/23/2004,3600,3450,108,95.06311373
2004-05,COPA,CHPE,11/23/2004,4000,3550,104,92.4336
2004-05,COPA,CHPE,11/23/2004,3550,3200,111,99.3801728
2004-05,COPA,CHPE,11/23/2004,3650,3500,122,108.7052431
2004-05,COPA,CHPE,11/23/2004,3500,3450,100,89.624832
2004-05,COPA,CHPE,11/23/2004,4400,3900,118,105.149694
2004-05,COPA,CHPE,11/23/2004,3650,3100,102,93.92121446
2004-05,COPA,CHPE,11/23/2004,3500,2750,98,91.7633024
2004-05,COPA,CHPE,11/23/2004,3700,3350,96,87.17513728
2004-05,COPA,CHPE,11/23/2004,3750,3000,110,99.15316838
2004-05,COPA,CHPE,11/23/2004,3800,3000,104,92.75107533
2004-05,COPA,CHPE,11/23/2004,3750,3250,90,82.83472282
2004-05,COPA,CHPE,11/23/2004,3550,3500,110,94.10049792
2004-05,COPA,CHPE,11/23/2004,3650,3600,110,102.3820186
2004-05,COPA,CHPE,11/23/2004,4050,3150,100,87.6355584
2004-05,COPA,CHPE,11/23/2004,4050,3700,104,92.64878234
2004-05,COPA,CHPE,11/23/2004,3800,3100,90,88.73531648
2004-05,COPA,CHPE,11/23/2004,4150,3650,106,96.06227558
2004-05,COPA,CHPE,11/23/2004,3650,3450,103,92.758016
2004-05,COPA,CHPE,11/23/2004,4100,3750,117,105.4052352
2004-05,COPA,CHPE,11/23/2004,3950,2950,90,82.83948442
2004-05,COPA,CHPE,11/23/2004,3600,3450,104,91.57412045
2004-05,COPA,CHPE,11/23/2004,3950,3900,116,102.8761344
2004-05,COPA,CHPE,11/23/2004,3400,3100,111,100.0318464
2004-05,COPA,CHPE,11/23/2004,3350,3300,100,89.15528909
2004-05,COPA,CHPE,11/23/2004,3800,2800,98,88.1949655
2004-05,COPA,CHPE,11/23/2004,4200,3200,105,92.38265037
2004-05,COPA,CHPE,11/23/2004,4050,3750,90,79.09109146
2004-05,COPA,CHPE,11/23/2004,4000,3750,104,94.2852096
2004-05,COPA,CHPE,11/23/2004,4650,3600,118,105.3204152
2004-05,COPA,CHPE,11/23/2004,3900,3700,120,105.7362391
2004-05,COPA,CHPE,11/23/2004,4050,3700,105,96.78938112
2004-05,COPA,CHPE,11/23/2004,4250,3150,115,102.4043213
2004-05,COPA,CHPE,11/23/2004,4600,3650,102,91.6621056
2004-05,COPA,CHPE,11/23/2004,3850,3600,114,103.1657472
2004-05,COPA,CHPE,11/23/2004,4100,3800,103,92.045312
2004-05,COPA,CHPE,11/23/2004,3650,3450,102,91.62491904
2004-05,COPA,CHPE,11/23/2004,4200,3500,100,93.51762739
2004-05,COPA,CHPE,11/23/2004,4100,3600,111,99.9451904
2004-05,COPA,CHPE,11/23/2004,4100,3700,90,78.86377574
2004-05,COPA,CHPE,11/23/2004,3750,3400,126,110.9415404
2004-05,COPA,CHPE,11/23/2004,4000,3450,105,94.22694298
2004-05,COPA,CHPE,11/23/2004,3700,3500,85,75.10568141
2004-05,COPA,CHPE,11/23/2004,3550,3500,100,86.7003392
2004-05,COPA,CHPE,11/23/2004,3550,3450,109,95.23185664
2004-05,COPA,CHPE,11/23/2004,4050,3700,121,113.9272192
2004-05,COPA,CHPE,11/23/2004,3900,3850,110,97.2844544
2004-05,COPA,CHPE,11/23/2004,4000,3200,89,78.00709478
2005-06,COPA,CHPE,11/18/2005,3800,3350,82,74.73734554
2005-06,COPA,CHPE,11/18/2005,4200,3600,128,97.66375014
2005-06,COPA,CHPE,11/18/2005,3950,3500,96,89.49693542
2005-06,COPA,CHPE,11/18/2005,3900,3700,116,102.798933
2005-06,COPA,CHPE,11/18/2005,4000,3700,112,101.9831316
2005-06,COPA,CHPE,11/18/2005,3850,3450,88,77.88043469
2005-06,COPA,CHPE,11/18/2005,4400,3700,110,99.72190003
2005-06,COPA,CHPE,11/18/2005,4300,3800,120,107.4705121
2005-06,COPA,CHPE,11/18/2005,4000,3100,110,96.43571558
2005-06,COPA,CHPE,11/18/2005,3800,3650,92,80.9307095
2005-06,COPA,CHPE,11/18/2005,4150,3850,108,99.6603264
2005-06,COPA,CHPE,11/18/2005,4300,4100,140,124.0533888
2005-06,COPA,CHPE,11/18/2005,3700,3650,118,106.2835712
2005-06,COPA,CHPE,11/18/2005,3300,3250,88,86.18223411
2005-06,COPA,CHPE,11/18/2005,3800,3500,106,93.98098483
2005-06,COPA,CHPE,11/18/2005,4000,3650,108,98.91659008
2005-06,COPA,CHPE,11/18/2005,4350,3500,116,108.10624
2005-06,COPA,CHPE,11/18/2005,4100,3650,110,99.96466534
2005-06,COPA,CHPE,11/18/2005,4300,3800,118,106.3665009
2005-06,COPA,CHPE,11/18/2005,4200,3500,114,103.86432
2005-06,COPA,CHPE,11/18/2005,3850,3500,102,89.4890368
2005-06,COPA,CHPE,11/18/2005,3600,3450,102,94.5316224
2005-06,COPA,CHPE,11/18/2005,4500,3500,108,97.42395802
2005-06,COPA,CHPE,11/18/2005,4050,4250,114,105.5661235
2005-06,COPA,CHPE,11/18/2005,3950,3600,100,90.32130765
2005-06,COPA,CHPE,11/18/2005,4200,3200,82,71.658944
2005-06,COPA,CHPE,11/18/2005,3700,3500,112,100.8859116
2005-06,COPA,CHPE,11/18/2005,4200,3400,108,96.83632589
2005-06,COPA,CHPE,11/18/2005,3750,3600,100,89.1584512
2005-06,COPA,CHPE,11/18/2005,3800,3450,82,72.5594112
2005-06,COPA,CHPE,11/18/2005,3900,3300,114,102.4501596
2005-06,COPA,CHPE,11/18/2005,4100,3650,100,87.89243904
2005-06,COPA,CHPE,11/18/2005,3750,3400,104,92.99808
2005-06,COPA,CHPE,11/18/2005,4250,3900,116,104.1227264
2005-06,COPA,CHPE,11/18/2005,3900,3550,96,84.608
2005-06,COPA,CHPE,11/18/2005,3700,3550,102,90.72184422
2005-06,COPA,CHPE,11/18/2005,4100,3900,108,95.9284736
2005-06,COPA,CHPE,11/18/2005,3900,3600,106,93.48763648
2005-06,COPA,CHPE,11/18/2005,3650,3400,102,91.62491904
2005-06,COPA,CHPE,11/18/2005,4600,4100,104,90.9512064
2005-06,COPA,CHPE,11/18/2005,3750,3600,102,91.47278131
2005-06,COPA,CHPE,11/18/2005,3900,3350,108,94.22694298
2005-06,COPA,CHPE,11/18/2005,4150,3600,96,85.7178455
2005-06,COPA,CHPE,11/18/2005,3700,3450,102,93.19989453
2005-06,COPA,CHPE,11/18/2005,4300,3500,106,95.8446121
2005-06,COPA,CHPE,11/18/2005,3900,3700,112,98.4797184
2005-06,COPA,CHPE,11/18/2005,3950,3600,98,89.36257075
2005-06,COPA,CHPE,11/18/2005,4000,3700,100,90.22399078
2005-06,COPA,CHPE,11/18/2005,3500,3500,94,84.26736845
2006-07,COPA,CHPE,11/17/2006,4400,3800,118,107.214144
2006-07,COPA,CHPE,11/17/2006,4300,3850,124,110.9131858
2006-07,COPA,CHPE,11/17/2006,4100,3600,118,103.6394312
2006-07,COPA,CHPE,11/17/2006,4200,4150,100,87.91487078
2006-07,COPA,CHPE,11/17/2006,4100,3700,110,116.760191
2006-07,COPA,CHPE,11/17/2006,4050,3950,106,96.40265933
2006-07,COPA,CHPE,11/17/2006,4200,3500,110,98.25729894
2006-07,COPA,CHPE,11/17/2006,4650,4050,104,91.44666317
2006-07,COPA,CHPE,11/17/2006,3950,3800,96,87.72211149
2006-07,COPA,CHPE,11/17/2006,4500,3850,110,102.0539105
2006-07,COPA,CHPE,11/17/2006,4000,3600,96,84.09976525
2006-07,COPA,CHPE,11/17/2006,4000,4000,50,44.95051264
2006-07,COPA,CHPE,11/17/2006,4400,3600,116,104.8080384
2006-07,COPA,CHPE,11/17/2006,4150,4000,120,108.2402473
2006-07,COPA,CHPE,11/17/2006,3700,3700,118,111.4238362
2006-07,COPA,CHPE,11/17/2006,4600,3200,88,81.07881267
2006-07,COPA,CHPE,11/17/2006,3900,3650,126,112.9195008
2006-07,COPA,CHPE,11/17/2006,3900,3500,106,96.94364467
2006-07,COPA,CHPE,11/17/2006,3800,3500,112,108.1888236
2006-07,COPA,CHPE,11/17/2006,4050,3900,114,104.6321905
2006-07,COPA,CHPE,11/17/2006,4700,4000,100,91.7549568
2006-07,COPA,CHPE,11/17/2006,4400,3800,102,90.86970675
2006-07,COPA,CHPE,11/17/2006,4800,4150,98,86.1561815
2006-07,COPA,CHPE,11/17/2006,3850,3625,94,79.98590157
2006-07,COPA,CHPE,11/17/2006,3825,3750,129,109.6468255
2006-07,COPA,CHPE,11/17/2006,3900,3500,141,123.3886648
2006-07,COPA,CHPE,11/17/2006,4200,4100,143,123.4953958
2006-07,COPA,CHPE,11/17/2006,3700,3350,108,90.67597824
2006-07,COPA,CHPE,11/17/2006,4300,3400,129,109.8446766
2006-07,COPA,CHPE,11/17/2006,4050,4000,125,107.411605
2006-07,COPA,CHPE,11/17/2006,4100,4050,119,96.7130496
2006-07,COPA,CHPE,11/17/2006,3850,3600,113,99.75094272
2006-07,COPA,CHPE,11/17/2006,4000,3300,107,93.22907443
2006-07,COPA,CHPE,11/17/2006,3500,3350,115,101.0692137
2006-07,COPA,CHPE,11/17/2006,3850,3550,107,91.87073229
